tau,prob_actions,results
0.5,"[0.08935380647272854, 0.08722643659922831, 0.09273370018265313, 0.09267636868513957, 0.08932817796108083, 0.08722643659922831, 0.09345433994838713, 0.08722643659922831, 0.09123615703257354, 0.09834753264011786, 0.09119060727963449]","([943], [5], [1], [964])"
0.5,"[0.08935380647272854, 0.08722643659922831, 0.09273370018265313, 0.09267636868513957, 0.08932817796108083, 0.08722643659922831, 0.09345433994838713, 0.08722643659922831, 0.09123615703257354, 0.09834753264011786, 0.09119060727963449]","([944], [2], [1], [965])"
0.5,"[0.08935892955397608, 0.08723143770818237, 0.09268168226477598, 0.09268168226477586, 0.08933329957292316, 0.08723143770818237, 0.09345969813283825, 0.08723143770818237, 0.09124138803798496, 0.09835317137471797, 0.09119583567346064]","([945], [2], [1], [966])"
0.5,"[0.08936394767015327, 0.08723633635111495, 0.09263073012433728, 0.09268688697628509, 0.08933831624980129, 0.08723633635111495, 0.09346494653526939, 0.08723633635111495, 0.09124651186710453, 0.09835869457920147, 0.09120095694450282]","([946], [1], [1], [967])"
0.5,"[0.08936394767015327, 0.08723633635111495, 0.09263073012433728, 0.09268688697628509, 0.08933831624980129, 0.08723633635111495, 0.09346494653526939, 0.08723633635111495, 0.09124651186710453, 0.09835869457920147, 0.09120095694450282]","([947], [10], [1], [968])"
0.5,"[0.08936792737734808, 0.08724022130790655, 0.09263485531344036, 0.09269101466626053, 0.08934229481553414, 0.08724022130790655, 0.09346910887511546, 0.08724022130790655, 0.09125057541184765, 0.09836307485575253, 0.09116048476098154]","([948], [3], [1], [969])"
0.5,"[0.08937541770066477, 0.08724753329871796, 0.0926426194525119, 0.09261496906637101, 0.08934978299047187, 0.08724753329871796, 0.09347694293668704, 0.08724753329871796, 0.09125822352826624, 0.09837131910237117, 0.09116812532650215]","([949], [4], [1], [970])"
0.5,"[0.08937765432689812, 0.08724971667449163, 0.09264493784070323, 0.09261728676260944, 0.08932699390352662, 0.08724971667449163, 0.09347928220388335, 0.08724971667449163, 0.09126050727185034, 0.09837378085168179, 0.09117040681537229]","([950], [4], [1], [971])"
0.5,"[0.08937983844185743, 0.08725184878919995, 0.09264720179802195, 0.09261955004422086, 0.08930473985635294, 0.08725184878919995, 0.09348156655001198, 0.08725184878919995, 0.09126273739794426, 0.09837618480430263, 0.09117263473968819]","([951], [3], [1], [972])"
0.5,"[0.08938710390285934, 0.08725894127130522, 0.09265473285472706, 0.09254579138244688, 0.08931199921278077, 0.08725894127130522, 0.09348916543011745, 0.08725894127130522, 0.09127015591503995, 0.09838418155554621, 0.09118004593256669]","([952], [1], [1], [973])"
0.5,"[0.08938710390285934, 0.08725894127130522, 0.09265473285472706, 0.09254579138244688, 0.08931199921278077, 0.08725894127130522, 0.09348916543011745, 0.08725894127130522, 0.09127015591503995, 0.09838418155554621, 0.09118004593256669]","([953], [10], [1], [974])"
0.5,"[0.08939099722747272, 0.08726274190214521, 0.09265876850345287, 0.09254982228614242, 0.08931588926615115, 0.08726274190214521, 0.09349323742320104, 0.08726274190214521, 0.09127413125744369, 0.0983884667548523, 0.09114046157484812]","([954], [0], [1], [975])"
0.5,"[0.0893676493618846, 0.08726497930454577, 0.09266114425909111, 0.09255219524841751, 0.08931817931091363, 0.08726497930454577, 0.09349563457448562, 0.08726497930454577, 0.09127647151120988, 0.09839098941901465, 0.09114279840134556]","([955], [3], [1], [976])"
0.5,"[0.08937469821064326, 0.08727186230578209, 0.09266845288135377, 0.09248062055245378, 0.08932522425773562, 0.08727186230578209, 0.09350300901694232, 0.08727186230578209, 0.09128367091779045, 0.09839874998123803, 0.09114998726449637]","([956], [0], [1], [977])"
0.5,"[0.0893519033924726, 0.08727404689941107, 0.09267077256270835, 0.09248293553198011, 0.08932746025122383, 0.08727404689941107, 0.0935053495889479, 0.08727404689941107, 0.09128595593521356, 0.09840121310367667, 0.09115226893554358]","([957], [10], [1], [978])"
0.5,"[0.08935571034530831, 0.08727776532249679, 0.09267472092023629, 0.09248687588646962, 0.08933126616262806, 0.08727776532249679, 0.09350933350470411, 0.08727776532249679, 0.0912898452908469, 0.09840540561399867, 0.09111354630831751]","([958], [1], [1], [979])"
0.5,"[0.08935571034530831, 0.08727776532249679, 0.09267472092023629, 0.09248687588646962, 0.08933126616262806, 0.08727776532249679, 0.09350933350470411, 0.08727776532249679, 0.0912898452908469, 0.09840540561399867, 0.09111354630831751]","([959], [2], [1], [980])"
0.5,"[0.08936062857023391, 0.08728256917531381, 0.09262478085724607, 0.09249196645378219, 0.08933618304212214, 0.08728256917531381, 0.09351448034907524, 0.08728256917531381, 0.091294869972435, 0.0984108219429253, 0.09111856128623869]","([960], [8], [1], [981])"
0.5,"[0.08936470172982205, 0.08728654761457953, 0.09262900280062633, 0.09249618234333012, 0.08934025508745516, 0.08728654761457953, 0.09351874284597525, 0.08728654761457953, 0.09125345015397149, 0.0984153076206716, 0.09112271457440932]","([961], [4], [1], [982])"
0.5,"[0.08936683564826269, 0.08728863190927272, 0.09263121466653522, 0.09249839103765092, 0.08931850966017575, 0.08728863190927272, 0.09352097595777488, 0.08728863190927272, 0.09125562917338616, 0.09841765765637595, 0.0911248904720202]","([962], [3], [1], [983])"
0.5,"[0.0893736791259514, 0.08729531624357433, 0.09263830812180025, 0.09242889694660067, 0.08932534943718715, 0.08729531624357433, 0.093528137548624, 0.08729531624357433, 0.09126261728992499, 0.09842519422225592, 0.09113186857693248]","([963], [9], [1], [984])"
0.5,"[0.08938412557228294, 0.0873055197603709, 0.09264913615443249, 0.09243970050219869, 0.08933579023450093, 0.0873055197603709, 0.0935390695890071, 0.0873055197603709, 0.09127328452487514, 0.09831981361227628, 0.09114252052931367]","([964], [5], [1], [985])"
0.5,"[0.08938412557228294, 0.0873055197603709, 0.09264913615443249, 0.09243970050219869, 0.08933579023450093, 0.0873055197603709, 0.0935390695890071, 0.0873055197603709, 0.09127328452487514, 0.09831981361227628, 0.09114252052931367]","([965], [8], [1], [986])"
0.5,"[0.08938810933506339, 0.08730941088172967, 0.09265326543553123, 0.09244382044895588, 0.0893397718430228, 0.08730941088172967, 0.09354323853356589, 0.08730941088172967, 0.09123278346673398, 0.09832419562990571, 0.09114658266203216]","([966], [8], [1], [987])"
0.5,"[0.08939200495544868, 0.08731321591042296, 0.09265730335458199, 0.09244784924019124, 0.08934366535681337, 0.08731321591042296, 0.09354731523850626, 0.08731321591042296, 0.09119317851121396, 0.09832848069358714, 0.09115055491838828]","([967], [10], [1], [988])"
0.5,"[0.08939573252657632, 0.08731685679780266, 0.09266116708589577, 0.09245170423744532, 0.08934739091222056, 0.08731685679780266, 0.09355121608256413, 0.08731685679780266, 0.09119698118975803, 0.09833258090820746, 0.09111265666392432]","([968], [7], [1], [989])"
0.5,"[0.08939573252657632, 0.08731685679780266, 0.09266116708589577, 0.09245170423744532, 0.08934739091222056, 0.08731685679780266, 0.09355121608256413, 0.08731685679780266, 0.09119698118975803, 0.09833258090820746, 0.09111265666392432]","([969], [0], [1], [990])"
0.5,"[0.08937346303517364, 0.08731899219520989, 0.09266343318230834, 0.09245396521129118, 0.08934957596782028, 0.08731899219520989, 0.09355350394577396, 0.08731899219520989, 0.09119921147843676, 0.09833498570318082, 0.09111488489038529]","([970], [10], [1], [991])"
0.5,"[0.0893771099608117, 0.08732255528721183, 0.09266721435670515, 0.09245773783825022, 0.08935322191873547, 0.08732255528721183, 0.09355732143992136, 0.08732255528721183, 0.0912029329045874, 0.09833899830791046, 0.09107779741144269]","([971], [4], [1], [992])"
0.5,"[0.08937919597859616, 0.08732459335270078, 0.0926693771639079, 0.09245989575637406, 0.08933196787085604, 0.08732459335270078, 0.09355950502178562, 0.08732459335270078, 0.0912050615361813, 0.09834129349176084, 0.09107992312243572]","([972], [2], [1], [993])"
0.5,"[0.0893840187798274, 0.0873293052898773, 0.09262041862051257, 0.0924648847887122, 0.08933678812371153, 0.0873293052898773, 0.09356455338780718, 0.0873293052898773, 0.09120998285907145, 0.09834659987772841, 0.09108483769299733]","([973], [0], [1], [994])"
0.5,"[0.08936226374574101, 0.08733139162709576, 0.09262263136485899, 0.09246709381728394, 0.08933892242061703, 0.08733139162709576, 0.09356678868796689, 0.08733139162709576, 0.09121216190745962, 0.09834894942317542, 0.09108701375161002]","([974], [4], [1], [995])"
0.5,"[0.08936430222663475, 0.08733338378089528, 0.09262474421939568, 0.092469203123787, 0.08931814894052006, 0.08733338378089528, 0.0935689230800809, 0.08733338378089528, 0.09121424258717309, 0.0983511929032073, 0.09108909157651526]","([975], [1], [1], [996])"
0.5,"[0.08936430222663475, 0.08733338378089528, 0.09262474421939568, 0.092469203123787, 0.08931814894052006, 0.08733338378089528, 0.0935689230800809, 0.08733338378089528, 0.09121424258717309, 0.0983511929032073, 0.09108909157651526]","([976], [2], [1], [997])"
0.5,"[0.08936902833749172, 0.08733800248481821, 0.09257675686940434, 0.0924740934400982, 0.08932287261051933, 0.08733800248481821, 0.09357387155606321, 0.08733800248481821, 0.09121906653377661, 0.09835639429379611, 0.09109390890439592]","([977], [10], [1], [998])"
0.5,"[0.08937259829986734, 0.08734149131521765, 0.09258045496867909, 0.0924777874383484, 0.08932644072914425, 0.08734149131521765, 0.09357760948638438, 0.08734149131521765, 0.09122271039834046, 0.09836032326822453, 0.0910576014653587]","([978], [6], [1], [999])"
0.5,"[0.0893791505026202, 0.08734789461075478, 0.0925872423500851, 0.09248456729285592, 0.08933298954793192, 0.08734789461075478, 0.09351115664294724, 0.08734789461075478, 0.09122939823897133, 0.09836753439102, 0.09106427720130394]","([979], [8], [1], [1000])"
0.5,"[0.08938296183876082, 0.08735161932939066, 0.0925911904867696, 0.0924885110512357, 0.0893367989156614, 0.08735161932939066, 0.0935151441774993, 0.08735161932939066, 0.09119064613382648, 0.09837172901288405, 0.09106816039519049]","([980], [6], [1], [1001])"
0.5,"[0.0893893633132646, 0.08735787532217158, 0.09259782172982736, 0.09249513494054534, 0.08934319708404544, 0.08735787532217158, 0.0934502230832189, 0.08735787532217158, 0.09119717707198516, 0.09837877424949529, 0.09107468256110313]","([981], [5], [1], [1002])"
0.5,"[0.0893893633132646, 0.08735787532217158, 0.09259782172982736, 0.09249513494054534, 0.08934319708404544, 0.08735787532217158, 0.0934502230832189, 0.08735787532217158, 0.09119717707198516, 0.09837877424949529, 0.09107468256110313]","([982], [9], [1], [1003])"
0.5,"[0.08939960198878055, 0.08736788131064756, 0.09260842790281076, 0.09250572935176339, 0.08935343047167228, 0.08736788131064756, 0.09346092689042346, 0.08736788131064756, 0.09120762281484988, 0.098275502374335, 0.09108511427342211]","([983], [1], [1], [1004])"
0.5,"[0.08939960198878055, 0.08736788131064756, 0.09260842790281076, 0.09250572935176339, 0.08935343047167228, 0.08736788131064756, 0.09346092689042346, 0.08736788131064756, 0.09120762281484988, 0.098275502374335, 0.09108511427342211]","([984], [1], [1], [1005])"
0.5,"[0.08939960198878055, 0.08736788131064756, 0.09260842790281076, 0.09250572935176339, 0.08935343047167228, 0.08736788131064756, 0.09346092689042346, 0.08736788131064756, 0.09120762281484988, 0.098275502374335, 0.09108511427342211]","([985], [2], [1], [1006])"
0.5,"[0.08940423824770853, 0.08737241220464187, 0.09256137062085724, 0.09251052669430246, 0.08935806433614767, 0.08737241220464187, 0.09346577376945953, 0.08737241220464187, 0.09121235283764828, 0.09828059893701702, 0.09108983794293364]","([986], [4], [1], [1007])"
0.5,"[0.08940623279716825, 0.08737436142540558, 0.09256343560385336, 0.09251259054300418, 0.08933774851649122, 0.08737436142540558, 0.09346785892909208, 0.08737436142540558, 0.09121438772494934, 0.09828279151221649, 0.09109187009700838]","([987], [5], [1], [1008])"
0.5,"[0.08940623279716825, 0.08737436142540558, 0.09256343560385336, 0.09251259054300418, 0.08933774851649122, 0.08737436142540558, 0.09346785892909208, 0.08737436142540558, 0.09121438772494934, 0.09828279151221649, 0.09109187009700838]","([988], [9], [1], [1009])"
0.5,"[0.0894162648510053, 0.08738416548794546, 0.09257382191966455, 0.09252297115361595, 0.08934777288587532, 0.08738416548794546, 0.09347834672802371, 0.08738416548794546, 0.09122462266741076, 0.09818161203850044, 0.09110209129206762]","([989], [0], [1], [1010])"
0.5,"[0.08939499727946687, 0.08738620643038614, 0.09257598407159444, 0.09252513211787658, 0.08934985969028256, 0.08738620643038614, 0.09348053000601299, 0.08738620643038614, 0.09122675330747577, 0.09818390516583975, 0.09110421907029281]","([990], [1], [1], [1011])"
0.5,"[0.08939499727946687, 0.08738620643038614, 0.09257598407159444, 0.09252513211787658, 0.08934985969028256, 0.08738620643038614, 0.09348053000601299, 0.08738620643038614, 0.09122675330747577, 0.09818390516583975, 0.09110421907029281]","([991], [8], [1], [1012])"
0.5,"[0.0893987280917136, 0.08738985340772344, 0.09257984763919486, 0.09252899356322075, 0.08935358861875642, 0.08738985340772344, 0.0934844313239479, 0.08738985340772344, 0.09118882655025841, 0.09818800277450883, 0.09110802121522911]","([992], [3], [1], [1013])"
0.5,"[0.08940538343338847, 0.08739635919752335, 0.09258673980121324, 0.09246143634247735, 0.08936024059999627, 0.08739635919752335, 0.09349139082823864, 0.08739635919752335, 0.09119561515688152, 0.09819531243898376, 0.09111480380625082]","([993], [9], [1], [1014])"
0.5,"[0.08941521379793929, 0.08740596866440704, 0.09259691996453077, 0.09247160272833954, 0.08937006600097006, 0.08740596866440704, 0.09350167046039179, 0.08740596866440704, 0.09120564236226895, 0.09809615656612758, 0.09112482212621095]","([994], [2], [1], [1015])"
0.5,"[0.08941976199587202, 0.08741041465999438, 0.09255076396224135, 0.09247630639267695, 0.08937461190241308, 0.08741041465999438, 0.09350642652019672, 0.08741041465999438, 0.09121028163221448, 0.09810114632925122, 0.09112945728515102]","([995], [10], [1], [1016])"
0.5,"[0.08942326171379487, 0.08741383573591767, 0.092554386221574, 0.09247992573788319, 0.0893781098532479, 0.08741383573591767, 0.09351008618232834, 0.08741383573591767, 0.09121385142764059, 0.0981049858199007, 0.09109388583587741]","([996], [5], [1], [1017])"
0.5,"[0.08942326171379487, 0.08741383573591767, 0.092554386221574, 0.09247992573788319, 0.0893781098532479, 0.08741383573591767, 0.09351008618232834, 0.08741383573591767, 0.09121385142764059, 0.0981049858199007, 0.09109388583587741]","([997], [2], [1], [1018])"
0.5,"[0.08942772246710327, 0.0874181962518448, 0.09250911957678518, 0.09248453896856601, 0.08938256835421941, 0.0874181962518448, 0.09351475080111223, 0.0874181962518448, 0.09121840150199183, 0.09810987964877341, 0.09109842992591427]","([998], [10], [1], [1019])"
0.5,"[0.08943114991229607, 0.0874215466790752, 0.09251266512092335, 0.09248808357061726, 0.08938599406881635, 0.0874215466790752, 0.09351833488750341, 0.0874215466790752, 0.09122189757751625, 0.09811363985004089, 0.09106359497506075]","([999], [2], [1], [1020])"
0.5,"[0.08943552571766288, 0.087425824155922, 0.09246826238256914, 0.09249260894966976, 0.08939036766473843, 0.087425824155922, 0.09352291067605245, 0.087425824155922, 0.09122636100294891, 0.09811844048373768, 0.09106805065485468]","([1000], [2], [1], [1021])"
0.5,"[0.08943981865533904, 0.08743002062719421, 0.09242470052996675, 0.09249704862844998, 0.08939465843481167, 0.08743002062719421, 0.09352739980968926, 0.08743002062719421, 0.09123073990136837, 0.09812315020447225, 0.09107242195432001]","([1001], [9], [1], [1022])"
0.5,"[0.0894494584815527, 0.08743944383731887, 0.09243466206683425, 0.09250701796299761, 0.08940429339365547, 0.08743944383731887, 0.09353748019551668, 0.08743944383731887, 0.09124057275312515, 0.09802594589179756, 0.09108223774256394]","([1002], [8], [1], [1023])"
0.5,"[0.08945311354343259, 0.08744301676647234, 0.09243843910937243, 0.0925107979621247, 0.0894079466100106, 0.08744301676647234, 0.09354130230113933, 0.08744301676647234, 0.091203439247826, 0.09802995140400694, 0.09108595952267037]","([1003], [9], [1], [1024])"
0.5,"[0.08946256398518997, 0.0874522548477901, 0.09244820494144178, 0.09252057143868062, 0.08941739228002267, 0.0874522548477901, 0.09355118464725662, 0.0874522548477901, 0.09121307460602138, 0.09793466108851649, 0.09109558246950013]","([1004], [10], [1], [1025])"
0.5,"[0.08946592340410515, 0.08745553877735822, 0.09245167647450009, 0.09252404568918149, 0.08942075000269002, 0.08745553877735822, 0.09355469759843131, 0.08745553877735822, 0.09121649975855999, 0.09793833864411358, 0.09106145209634366]","([1005], [7], [1], [1026])"
0.5,"[0.08946592340410515, 0.08745553877735822, 0.09245167647450009, 0.09252404568918149, 0.08942075000269002, 0.08745553877735822, 0.09355469759843131, 0.08745553877735822, 0.09121649975855999, 0.09793833864411358, 0.09106145209634366]","([1006], [2], [1], [1027])"
0.5,"[0.08947013826479203, 0.08745965892610555, 0.09240892064518866, 0.09252840462214643, 0.08942496273519683, 0.08745965892610555, 0.09355910508680203, 0.08745965892610555, 0.09122079709126721, 0.09794295265174444, 0.09106574212454575]","([1007], [10], [1], [1028])"
0.5,"[0.08947342970658796, 0.08746287640606512, 0.09241232019938213, 0.0925318085719356, 0.08942825251506814, 0.08746287640606512, 0.0935625469541652, 0.08746287640606512, 0.09122415293658082, 0.09794655579279492, 0.0910323041052898]","([1008], [2], [1], [1029])"
0.5,"[0.08947756653441588, 0.08746692027542625, 0.09237035764153229, 0.09253608680472408, 0.08943238725411659, 0.08746692027542625, 0.09356687284341703, 0.08746692027542625, 0.09122837070956308, 0.09795108437786182, 0.0910365130080903]","([1009], [0], [1], [1030])"
0.5,"[0.08945676398302037, 0.08746891861729854, 0.09237246801140528, 0.09253820096098311, 0.08943443050067912, 0.08746891861729854, 0.09356901054986962, 0.08746891861729854, 0.09123045498865459, 0.09795332224965073, 0.09103859290384149]","([1010], [2], [1], [1031])"
0.5,"[0.08946082378008087, 0.08747288820040076, 0.0923312773465261, 0.09254240060223458, 0.089438489284184, 0.08747288820040076, 0.09357325697213073, 0.08747288820040076, 0.09123459528075213, 0.09795776764418579, 0.09104272448870335]","([1011], [3], [1], [1032])"
0.5,"[0.08946729974274908, 0.08747922025877596, 0.09233796109791514, 0.0924767108255437, 0.08944496363008461, 0.08747922025877596, 0.09358003062894821, 0.08747922025877596, 0.09124119964463034, 0.09796485869051783, 0.09104931496328304]","([1012], [7], [1], [1033])"
0.5,"[0.08946729974274908, 0.08747922025877596, 0.09233796109791514, 0.0924767108255437, 0.08944496363008461, 0.08747922025877596, 0.09358003062894821, 0.08747922025877596, 0.09124119964463034, 0.09796485869051783, 0.09104931496328304]","([1013], [2], [1], [1034])"
0.5,"[0.08947128603754725, 0.0874831179729315, 0.09229751941168376, 0.09248083120731868, 0.0894489489296775, 0.0874831179729315, 0.09358420017011443, 0.0874831179729315, 0.09124526497711012, 0.0979692236015828, 0.09105337174617086]","([1014], [6], [1], [1035])"
0.5,"[0.08947755611252335, 0.08748924871870621, 0.0923039875467967, 0.0924873121887732, 0.08945521743928724, 0.08748924871870621, 0.0935206792878722, 0.08748924871870621, 0.09125165937108787, 0.09797608920511369, 0.09105975269242701]","([1015], [2], [1], [1036])"
0.5,"[0.0894814708750253, 0.08749307649010594, 0.0922642746347874, 0.09249135863212046, 0.0894591312244424, 0.08749307649010594, 0.09352477094240924, 0.08749307649010594, 0.09125565175297519, 0.09798037578978107, 0.09106373667814101]","([1016], [6], [1], [1037])"
0.5,"[0.08948759999030693, 0.08749906940849353, 0.09227059436076065, 0.09249769391242005, 0.08946525880954923, 0.08749906940849353, 0.09346268109157728, 0.08749906940849353, 0.09126190239240062, 0.09798708704533692, 0.09106997417216765]","([1017], [8], [1], [1038])"
0.5,"[0.08949118128183083, 0.08750257111907303, 0.09227428702764998, 0.09250139566782777, 0.08946883920697962, 0.08750257111907303, 0.09346642146574788, 0.08750257111907303, 0.0912255347163567, 0.09799100848612115, 0.09107361879026692]","([1018], [2], [1], [1039])"
0.5,"[0.08949502672519954, 0.08750633111170064, 0.09223528197962656, 0.09250537046035451, 0.08947268369030756, 0.08750633111170064, 0.09347043772551196, 0.08750633111170064, 0.09122945468503414, 0.09799521916775904, 0.0910775322311046]","([1019], [0], [1], [1040])"
0.5,"[0.08947468282626782, 0.08750828631239506, 0.09223734284179604, 0.09250743735725515, 0.0894746828262679, 0.08750828631239506, 0.09347252618542598, 0.08750828631239506, 0.09123149307346713, 0.09799740872728158, 0.09107956722505307]","([1020], [6], [1], [1041])"
0.5,"[0.08948067493447537, 0.08751414673127644, 0.09224351996499588, 0.09251363256865058, 0.08948067493447545, 0.08751414673127644, 0.09341181615500588, 0.08751414673127644, 0.09123760283503504, 0.09800397160136623, 0.0910856668121661]","([1021], [1], [1], [1042])"
0.5,"[0.08948067493447537, 0.08751414673127644, 0.09224351996499588, 0.09251363256865058, 0.08948067493447545, 0.08751414673127644, 0.09341181615500588, 0.08751414673127644, 0.09123760283503504, 0.09800397160136623, 0.0910856668121661]","([1022], [9], [1], [1043])"
0.5,"[0.08948994920619506, 0.08752321718114395, 0.09225308059324508, 0.09252322119286298, 0.08948994920619514, 0.08752321718114395, 0.09342149787192952, 0.08752321718114395, 0.09124705920447308, 0.09791048374755225, 0.09109510743411496]","([1023], [3], [1], [1044])"
0.5,"[0.08949624854495547, 0.08752937807853316, 0.09225957443318468, 0.09245934247019505, 0.08949624854495555, 0.08752937807853316, 0.09342807395860539, 0.08752937807853316, 0.0912534822289794, 0.09791737582102857, 0.09110151976249635]","([1024], [2], [1], [1045])"
0.5,"[0.08950002673495056, 0.08753307323476493, 0.09222125309737723, 0.09246324575070515, 0.08950002673495064, 0.08753307323476493, 0.09343201813526116, 0.08753307323476493, 0.09125733460267303, 0.09792150951887273, 0.09110536572091471]","([1025], [5], [1], [1046])"
0.5,"[0.08950002673495056, 0.08753307323476493, 0.09222125309737723, 0.09246324575070515, 0.08950002673495064, 0.08753307323476493, 0.09343201813526116, 0.08753307323476493, 0.09125733460267303, 0.09792150951887273, 0.09110536572091471]","([1026], [1], [1], [1047])"
0.5,"[0.08950002673495056, 0.08753307323476493, 0.09222125309737723, 0.09246324575070515, 0.08950002673495064, 0.08753307323476493, 0.09343201813526116, 0.08753307323476493, 0.09125733460267303, 0.09792150951887273, 0.09110536572091471]","([1027], [6], [1], [1048])"
0.5,"[0.08950588913629257, 0.08753880679736512, 0.09222729374359427, 0.09246930224784544, 0.08950588913629265, 0.08753880679736512, 0.09337263641720576, 0.08753880679736512, 0.09126331211061757, 0.09792792354141282, 0.09111133327464348]","([1028], [3], [1], [1049])"
0.5,"[0.08951201579303952, 0.0875447988077955, 0.09223360667983702, 0.09240718198820554, 0.0895120157930396, 0.0875447988077955, 0.09337902775188114, 0.0875447988077955, 0.09126955906254763, 0.09793462668440453, 0.0911175698236585]","([1029], [4], [1], [1050])"
0.5,"[0.0895139722271882, 0.0875467122451414, 0.09223562259888614, 0.09240920170103203, 0.08949211556212115, 0.0875467122451414, 0.093381068706015, 0.0875467122451414, 0.09127155391073087, 0.09793676720873842, 0.09111956134986386]","([1030], [4], [1], [1051])"
0.5,"[0.08951588575064552, 0.0875485837148497, 0.09223759430255489, 0.09241117711526882, 0.08947265180521692, 0.0875485837148497, 0.09338306489567114, 0.0875485837148497, 0.09127350500568343, 0.09793886078471016, 0.09112150919569983]","([1031], [6], [1], [1052])"
0.5,"[0.08952162146457948, 0.08755419337426715, 0.0922435044094643, 0.09241709834446506, 0.08947838474894376, 0.08755419337426715, 0.09332497358211456, 0.08755419337426715, 0.09127935333874825, 0.09794513619922199, 0.09112734778966106]","([1032], [5], [1], [1053])"
0.5,"[0.08952162146457948, 0.08755419337426715, 0.0922435044094643, 0.09241709834446506, 0.08947838474894376, 0.08755419337426715, 0.09332497358211456, 0.08755419337426715, 0.09127935333874825, 0.09794513619922199, 0.09112734778966106]","([1033], [5], [1], [1054])"
0.5,"[0.08952162146457948, 0.08755419337426715, 0.0922435044094643, 0.09241709834446506, 0.08947838474894376, 0.08755419337426715, 0.09332497358211456, 0.08755419337426715, 0.09127935333874825, 0.09794513619922199, 0.09112734778966106]","([1034], [8], [1], [1055])"
0.5,"[0.0895251309324487, 0.08755762571411349, 0.09224712058184334, 0.09242072132215357, 0.08948189252182731, 0.08755762571411349, 0.09332863215074662, 0.08755762571411349, 0.09124372925308748, 0.09794897588959861, 0.09113092020595381]","([1035], [1], [1], [1056])"
0.5,"[0.0895251309324487, 0.08755762571411349, 0.09224712058184334, 0.09242072132215357, 0.08948189252182731, 0.08755762571411349, 0.09332863215074662, 0.08755762571411349, 0.09124372925308748, 0.09794897588959861, 0.09113092020595381]","([1036], [5], [1], [1057])"
0.5,"[0.0895251309324487, 0.08755762571411349, 0.09224712058184334, 0.09242072132215357, 0.08948189252182731, 0.08755762571411349, 0.09332863215074662, 0.08755762571411349, 0.09124372925308748, 0.09794897588959861, 0.09113092020595381]","([1037], [10], [1], [1058])"
0.5,"[0.08952836150139011, 0.08756078528442933, 0.09225044937544111, 0.0924240563802399, 0.08948512153048432, 0.08756078528442933, 0.09333199997134885, 0.08756078528442933, 0.09124702183869729, 0.0979525104381221, 0.09109812311098832]","([1038], [2], [1], [1059])"
0.5,"[0.08953207552704927, 0.087564417686473, 0.09221279197764487, 0.09242789053191167, 0.08948883376236151, 0.087564417686473, 0.09333587178846804, 0.087564417686473, 0.0912508071618591, 0.0979565739341031, 0.09110190225718358]","([1039], [6], [1], [1060])"
0.5,"[0.089537688699277, 0.08756990749729891, 0.09221857321615547, 0.09243368525592702, 0.08949444422356673, 0.08756990749729891, 0.09327902889865013, 0.08756990749729891, 0.09125652808917487, 0.0979627152763773, 0.09110761384897494]","([1040], [6], [1], [1061])"
0.5,"[0.08954318195857093, 0.08757528003053285, 0.09222423095137011, 0.09243935618855863, 0.08949993482975309, 0.08757528003053285, 0.09322340033068213, 0.08757528003053285, 0.09126212680160914, 0.09796872542253995, 0.09111320342531752]","([1041], [0], [1], [1062])"
0.5,"[0.08952327548009269, 0.08757719480056105, 0.0922262473673409, 0.09244137730808681, 0.08950189168096359, 0.08757719480056105, 0.09322543859276725, 0.08757719480056105, 0.09126412218186997, 0.09797086743771907, 0.09111519554947665]","([1042], [3], [1], [1063])"
0.5,"[0.08952923816433413, 0.08758302786639277, 0.09223239008261662, 0.09238092950310318, 0.08950785294094032, 0.08758302786639277, 0.09323164785902362, 0.08758302786639277, 0.09127020081494304, 0.09797739277254688, 0.09112126426331386]","([1043], [0], [1], [1064])"
0.5,"[0.08950976712730616, 0.08758490088906423, 0.09223436253506404, 0.09238290513216722, 0.0895097671273063, 0.08758490088906423, 0.09323364168127882, 0.08758490088906423, 0.09127215269031796, 0.09797948808578764, 0.09112321295357927]","([1044], [1], [1], [1065])"
0.5,"[0.08950976712730616, 0.08758490088906423, 0.09223436253506404, 0.09238290513216722, 0.0895097671273063, 0.08758490088906423, 0.09323364168127882, 0.08758490088906423, 0.09127215269031796, 0.09797948808578764, 0.09112321295357927]","([1045], [0], [1], [1066])"
0.5,"[0.08949071851835876, 0.08758673327613056, 0.09223629219475726, 0.09238483789955973, 0.08951163978501246, 0.08758673327613056, 0.09323559224715751, 0.08758673327613056, 0.09127406221936245, 0.09798153794078447, 0.0911251193666158]","([1046], [8], [1], [1067])"
0.5,"[0.08949415499078214, 0.08759009663490722, 0.0922398340980944, 0.0923883855070998, 0.08951507706081922, 0.08759009663490722, 0.09323917252393861, 0.08759009663490722, 0.09123916685057666, 0.09798530046340925, 0.09112861860055833]","([1047], [9], [1], [1068])"
0.5,"[0.08950325722509868, 0.08759900521204794, 0.09224921558880031, 0.09239778210661066, 0.08952418142306896, 0.08759900521204794, 0.09324865565494175, 0.08759900521204794, 0.0912484465658341, 0.0978935587272814, 0.09113788707222031]","([1048], [1], [1], [1069])"
