tau,prob_actions,results
0.5,"[0.11756508747161268, 0.11756508747161268, 0.11756508747161268, 0.11756508747161268, 0.015910704411707846, 0.1293122744635877, 0.015910704411707846, 0.11756508747161268, 0.11756508747161268, 0.015910704411707846, 0.11756508747161268]","([107], [5], [1], [109])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([108], [8], [1], [110])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([109], [7], [1], [111])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([110], [2], [1], [112])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([111], [3], [1], [113])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([112], [10], [1], [114])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([113], [7], [1], [115])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([114], [7], [1], [116])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([115], [8], [1], [117])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([116], [7], [1], [118])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([117], [7], [1], [119])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([118], [8], [1], [120])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([119], [8], [1], [121])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([120], [8], [1], [122])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([121], [2], [1], [123])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([122], [0], [1], [124])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([123], [7], [1], [125])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([124], [1], [1], [126])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([125], [0], [1], [127])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([126], [1], [1], [128])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([127], [3], [1], [129])"
0.5,"[0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.12882565087399708, 0.01591959683532502, 0.11763079408857541, 0.11763079408857541, 0.01591959683532502, 0.11763079408857541]","([128], [9], [1], [130])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([129], [9], [1], [131])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([130], [10], [1], [132])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([131], [7], [1], [133])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([132], [7], [1], [134])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([133], [1], [1], [135])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([134], [8], [1], [136])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([135], [8], [1], [137])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([136], [3], [1], [138])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([137], [0], [1], [139])"
0.5,"[0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.014449882033526778, 0.11693232418367072, 0.014449882033526778, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946, 0.10677098896865946]","([138], [5], [1], [140])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([139], [1], [1], [141])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([140], [2], [1], [142])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([141], [2], [1], [143])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([142], [1], [1], [144])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([143], [10], [1], [145])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([144], [9], [1], [146])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([145], [10], [1], [147])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([146], [9], [1], [148])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([147], [9], [1], [149])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([148], [2], [1], [150])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([149], [10], [1], [151])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([150], [0], [1], [152])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([151], [1], [1], [153])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([152], [8], [1], [154])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([153], [7], [1], [155])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([154], [7], [1], [156])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([155], [7], [1], [157])"
0.5,"[0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.014456550419498346, 0.1165248027874616, 0.014456550419498346, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927, 0.1068202620466927]","([156], [5], [1], [158])"
0.5,"[0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.014462645374506613, 0.11615232516163279, 0.014462645374506613, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926]","([157], [8], [1], [159])"
0.5,"[0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.014462645374506613, 0.11615232516163279, 0.014462645374506613, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926]","([158], [10], [1], [160])"
0.5,"[0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.014462645374506613, 0.11615232516163279, 0.014462645374506613, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926]","([159], [9], [1], [161])"
0.5,"[0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.014462645374506613, 0.11615232516163279, 0.014462645374506613, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926, 0.10686529801116926]","([160], [5], [1], [162])"
0.5,"[0.10690662061043905, 0.10690662061043905, 0.10690662061043905, 0.10690662061043905, 0.014468237780182865, 0.11581055955612182, 0.014468237780182865, 0.10690662061043905, 0.10690662061043905, 0.10690662061043905, 0.10690662061043905]","([161], [5], [1], [163])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([162], [0], [1], [164])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([163], [9], [1], [165])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([164], [0], [1], [166])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([165], [2], [1], [167])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([166], [0], [1], [168])"
0.5,"[0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.014473387303260813, 0.11549585959072022, 0.014473387303260813, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475, 0.10694467072534475]","([167], [5], [1], [169])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([168], [7], [1], [170])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([169], [1], [1], [171])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([170], [3], [1], [172])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([171], [9], [1], [173])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([172], [2], [1], [174])"
0.5,"[0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.014478144528347971, 0.11520513391619212, 0.014478144528347971, 0.106979822128389, 0.106979822128389, 0.106979822128389, 0.106979822128389]","([173], [5], [1], [175])"
0.5,"[0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.014482552621987235, 0.11493574451939455, 0.014482552621987235, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887]","([174], [8], [1], [176])"
0.5,"[0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.014482552621987235, 0.11493574451939455, 0.014482552621987235, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887, 0.10701239377957887]","([175], [5], [1], [177])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([176], [1], [1], [178])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([177], [8], [1], [179])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([178], [3], [1], [180])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([179], [0], [1], [181])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([180], [10], [1], [182])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([181], [9], [1], [183])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([182], [1], [1], [184])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([183], [7], [1], [185])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([184], [10], [1], [186])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([185], [7], [1], [187])"
0.5,"[0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.01448664864389806, 0.11468542659012064, 0.01448664864389806, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039, 0.10704265951526039]","([186], [5], [1], [188])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([187], [9], [1], [189])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([188], [8], [1], [190])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([189], [7], [1], [191])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([190], [9], [1], [192])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([191], [8], [1], [193])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([192], [10], [1], [194])"
0.5,"[0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.014490464589665982, 0.11445222479978746, 0.014490464589665982, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006, 0.10707085575261006]","([193], [5], [1], [195])"
0.5,"[0.10709718766814055, 0.10709718766814055, 0.10709718766814055, 0.10709718766814055, 0.014494028226912465, 0.11423444220105071, 0.014494028226912465, 0.10709718766814055, 0.10709718766814055, 0.10709718766814055, 0.10709718766814055]","([194], [5], [1], [196])"
0.5,"[0.10712183419147496, 0.10712183419147496, 0.10712183419147496, 0.10712183419147496, 0.014497363771128724, 0.11403059892594289, 0.014497363771128724, 0.10712183419147496, 0.10712183419147496, 0.10712183419147496, 0.10712183419147496]","([195], [5], [1], [197])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([196], [10], [1], [198])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([197], [3], [1], [199])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([198], [3], [1], [200])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([199], [8], [1], [201])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([200], [3], [1], [202])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([201], [9], [1], [203])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([202], [10], [1], [204])"
0.5,"[0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.014500492435922285, 0.1138393985589607, 0.014500492435922285, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932, 0.10714495207114932]","([203], [8], [2], [206])"
0.5,"[0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.014372237621736363, 0.11283250510525657, 0.014372237621736363, 0.10619727005417162, 0.11504212927206926, 0.10619727005417162, 0.10619727005417162]","([204], [2], [1], [207])"
0.5,"[0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.014372237621736363, 0.11283250510525657, 0.014372237621736363, 0.10619727005417162, 0.11504212927206926, 0.10619727005417162, 0.10619727005417162]","([205], [0], [1], [208])"
0.5,"[0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.10619727005417162, 0.014372237621736363, 0.11283250510525657, 0.014372237621736363, 0.10619727005417162, 0.11504212927206926, 0.10619727005417162, 0.10619727005417162]","([206], [8], [1], [209])"
0.5,"[0.10623481681270186, 0.10623481681270186, 0.10623481681270186, 0.10623481681270186, 0.01437731902293667, 0.11287239779573145, 0.01437731902293667, 0.10623481681270186, 0.11472924646948221, 0.10623481681270186, 0.10623481681270186]","([207], [8], [1], [210])"
0.5,"[0.10626950304818494, 0.10626950304818494, 0.10626950304818494, 0.10626950304818494, 0.014382013294440185, 0.1129092512368814, 0.014382013294440185, 0.10626950304818494, 0.11444020083694353, 0.10626950304818494, 0.10626950304818494]","([208], [9], [1], [211])"
0.5,"[0.10626950304818494, 0.10626950304818494, 0.10626950304818494, 0.10626950304818494, 0.014382013294440185, 0.1129092512368814, 0.014382013294440185, 0.10626950304818494, 0.11444020083694353, 0.10626950304818494, 0.10626950304818494]","([209], [5], [1], [212])"
0.5,"[0.1062908765479346, 0.1062908765479346, 0.1062908765479346, 0.1062908765479346, 0.014384905883082564, 0.11273083472647383, 0.014384905883082564, 0.1062908765479346, 0.11446321767181883, 0.1062908765479346, 0.1062908765479346]","([210], [10], [2], [214])"
0.5,"[0.10522644339296018, 0.10522644339296018, 0.10522644339296018, 0.10522644339296018, 0.014240850520567658, 0.11160190962990933, 0.014240850520567658, 0.10522644339296018, 0.11331694390052302, 0.10522644339296018, 0.11524078507067126]","([211], [10], [1], [215])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([212], [9], [1], [216])"
0.5,"[0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.10527430089718039, 0.014247327329456296, 0.11165266672754448, 0.014247327329456296, 0.10527430089718039, 0.11336848100418324, 0.10527430089718039, 0.11483839222627745]","([213], [2], [1], [217])"
