tau,prob_actions,results
0.5,"[0.07132157646520128, 0.1148227199242793, 0.009652325751799744, 0.1389154623429565, 0.13197117298328845, 0.09490849174341717, 0.08711237021092831, 0.0842564870191589, 0.009652325751799744, 0.15098777856167317, 0.10639928924549766]","([107], [6], [1], [129])"
0.5,"[0.07143369517914862, 0.11500322316506403, 0.009667499369707932, 0.13913383977875102, 0.13217863387978485, 0.095057689483629, 0.08567729555185477, 0.08438893962935769, 0.009667499369707932, 0.1512251338809623, 0.10656655071203207]","([108], [9], [1], [130])"
0.5,"[0.07230799238096734, 0.11641078014445855, 0.009785822629149048, 0.14083673820073223, 0.13379640556934252, 0.09622112743428328, 0.0867259242077366, 0.08542179973266555, 0.009785822629149048, 0.14083673820073217, 0.10787084887078392]","([109], [7], [2], [132])"
0.5,"[0.07138445683051786, 0.11492395288817776, 0.009660835683849886, 0.13903793657099758, 0.13208752480807595, 0.0949921674125239, 0.0856182392684364, 0.09710301855509976, 0.009660835683849886, 0.13903793657099756, 0.10649309572747366]","([110], [4], [2], [134])"
0.5,"[0.07041752301046084, 0.1133672574713302, 0.009529975421441409, 0.1371546066542255, 0.1438437804745574, 0.09370545678404965, 0.0844585026137338, 0.09578771552080656, 0.009529975421441409, 0.13715460665422544, 0.10505059997372795]","([111], [4], [1], [135])"
0.5,"[0.07089173011562833, 0.11413069754544743, 0.009594152374332065, 0.1380782359754702, 0.13807823597547034, 0.09433648996301223, 0.08502726476722919, 0.09643277108859445, 0.009594152374332065, 0.13807823597547017, 0.1057580338450138]","([112], [10], [2], [137])"
0.5,"[0.06973702283681035, 0.11227170007173154, 0.009437879737697856, 0.1358291733010628, 0.13582917330106292, 0.0927999069026079, 0.08364231335802301, 0.09486204312764657, 0.009437879737697856, 0.13582917330106276, 0.12032373432459656]","([113], [7], [1], [138])"
0.5,"[0.06988112724074001, 0.11250369802287531, 0.00945738214801932, 0.1361098503540625, 0.13610985035406262, 0.09299166839062299, 0.08381515161838238, 0.09299166839062299, 0.00945738214801932, 0.13610985035406245, 0.12057237097853019]","([114], [7], [2], [140])"
0.5,"[0.06910311440846219, 0.11125115210387534, 0.009352089561001283, 0.13459448827625764, 0.13459448827625775, 0.09195635722494033, 0.08288200606001485, 0.10308973275847422, 0.009352089561001283, 0.13459448827625758, 0.11922999349345766]","([115], [9], [1], [141])"
0.5,"[0.06970820985632498, 0.1122253132004308, 0.009433980324822977, 0.1357730532781472, 0.13577305327814732, 0.0927615651180312, 0.08360775518154083, 0.10399242909202622, 0.009433980324822977, 0.12701663972077668, 0.12027402062492895]","([116], [7], [1], [142])"
0.5,"[0.06988765214956832, 0.11251420266699642, 0.009458265198403691, 0.1361225591411022, 0.1361225591411023, 0.09300035116638805, 0.08382297756859719, 0.10168593386544518, 0.009458265198403691, 0.12734360489688057, 0.1205836290071126]","([117], [6], [2], [144])"
0.5,"[0.0689422404409999, 0.1109921563353502, 0.009330317637049376, 0.1342811485735118, 0.13428114857351195, 0.09174228027418653, 0.09621664737273211, 0.10031036794619862, 0.009330317637049376, 0.12562095244858873, 0.11895242276082152]","([118], [9], [2], [146])"
0.5,"[0.0677864729603812, 0.10913145201133093, 0.009173901517704176, 0.13203002090796676, 0.1320300209079669, 0.09020428639031422, 0.0946036439162702, 0.0986287361846035, 0.009173901517704176, 0.1402792934370735, 0.11695827024868463]","([119], [9], [1], [147])"
0.5,"[0.06835031332242775, 0.11003919532242926, 0.00925020901280198, 0.1331282319748454, 0.13312823197484552, 0.09095459563750269, 0.09539054653130741, 0.09944911907059643, 0.00925020901280198, 0.13312823197484536, 0.11793111616559639]","([120], [9], [1], [148])"
0.5,"[0.0688082313904917, 0.11077641119290611, 0.00931218148424258, 0.1340201345840276, 0.1340201345840277, 0.09156395279610692, 0.09602962267676889, 0.10011538592822805, 0.00931218148424258, 0.1273205593252598, 0.11872120455369828]","([121], [3], [1], [149])"
0.5,"[0.0694081512049896, 0.11174223988390157, 0.009393371802256908, 0.12646989721095872, 0.13518861882862845, 0.09236227341074962, 0.09686687822393748, 0.10098826410778182, 0.009393371802256908, 0.1284306318382227, 0.11975630168631637]","([122], [0], [1], [150])"
0.5,"[0.0694081512049896, 0.11174223988390157, 0.009393371802256908, 0.12646989721095872, 0.13518861882862845, 0.09236227341074962, 0.09686687822393748, 0.10098826410778182, 0.009393371802256908, 0.1284306318382227, 0.11975630168631637]","([123], [7], [1], [151])"
0.5,"[0.06956141531076218, 0.11198898431053601, 0.009414113843421647, 0.126749162619512, 0.13548713654471353, 0.09256622382573207, 0.09708077551427341, 0.09900310490978428, 0.009414113843421647, 0.1287142268569743, 0.12002074242086898]","([124], [3], [2], [153])"
0.5,"[0.06838497168318597, 0.11009499284468842, 0.00925489951187171, 0.14151784405479212, 0.13319573724390146, 0.09100071594090718, 0.09543891617021469, 0.09732873455143197, 0.00925489951187171, 0.1265373730467434, 0.1179909154403913]","([125], [1], [1], [154])"
0.5,"[0.06854656358807554, 0.1079921705178298, 0.009276768598088686, 0.14185224703009236, 0.13351047529781376, 0.09121574825975248, 0.0956644358404719, 0.09755871981324533, 0.009276768598088686, 0.12683637755968047, 0.11826972489686088]","([126], [1], [1], [155])"
0.5,"[0.06869172855465198, 0.10610311467061245, 0.009296414539956343, 0.14215265562274865, 0.13379321804478328, 0.0914089210514178, 0.09586702987151322, 0.09776532547747728, 0.009296414539956343, 0.1271049861892797, 0.11852019143760292]","([127], [4], [1], [156])"
0.5,"[0.06906885651980485, 0.1066856367962607, 0.009347453259936753, 0.14293309517324604, 0.12903761197759173, 0.09191076983464522, 0.09639335434552798, 0.09830207188109258, 0.009347453259936753, 0.12780281176174593, 0.11917088519021142]","([128], [9], [1], [157])"
0.5,"[0.06945055882364015, 0.10727522457001504, 0.009399111049338372, 0.14372300099290147, 0.1297507257636746, 0.09241870574615262, 0.09692606282344451, 0.09884532870043833, 0.009399111049338372, 0.12298269900870276, 0.11982947147235369]","([129], [9], [1], [158])"
0.5,"[0.06977129317009767, 0.10777063957640712, 0.009442517722959908, 0.14438673795305218, 0.1303499364098535, 0.09284551085312394, 0.09737368366251249, 0.09930181303171086, 0.009442517722959908, 0.11893248579760865, 0.1203828640997137]","([130], [10], [2], [160])"
0.5,"[0.06870546131596116, 0.10612432666772752, 0.009298273067097738, 0.1421810745973502, 0.12835870035706048, 0.09142719540439655, 0.09588619548382701, 0.09778487059458736, 0.009298273067097738, 0.11711566363343157, 0.13381996581146277]","([131], [6], [1], [161])"
0.5,"[0.06887264051229174, 0.10638255620732473, 0.009320898310984408, 0.14252704007562988, 0.12867103221477186, 0.09164966280011311, 0.09368623908537853, 0.09802280795453193, 0.009320898310984408, 0.11740063810487743, 0.134145586423112]","([132], [6], [1], [162])"
0.5,"[0.06901319114073946, 0.10659965453576978, 0.009339919770094464, 0.14281789962311375, 0.12893361535818387, 0.09183669523574738, 0.09183669523574738, 0.09822284627392468, 0.009339919770094464, 0.11764022138995359, 0.13441934166663128]","([133], [1], [1], [163])"
0.5,"[0.06914551948400219, 0.10488661698988178, 0.009357828463910157, 0.14309174373513064, 0.12918083725053817, 0.09201278617619509, 0.09201278617619509, 0.09841118224713698, 0.009357828463910157, 0.11786578892769933, 0.13467708208540044]","([134], [9], [2], [165])"
0.5,"[0.06837188826436714, 0.10371309827123146, 0.009253128863680161, 0.14149076884837566, 0.12773550385191162, 0.09098330567590066, 0.09098330567590066, 0.0973101136093463, 0.009253128863680161, 0.1277355038519115, 0.1331702542236946]","([135], [7], [1], [166])"
0.5,"[0.06850131854794489, 0.10390943065374618, 0.009270645347767552, 0.14175861563161601, 0.12797731145597507, 0.09115554013297664, 0.09115554013297664, 0.0956012913002921, 0.009270645347767552, 0.12797731145597496, 0.13342234999296237]","([136], [4], [1], [167])"
0.5,"[0.0688192364855088, 0.10439167935475123, 0.009313670861893764, 0.14241652423350631, 0.1239302119179301, 0.09157859741028025, 0.09157859741028025, 0.09604498152411405, 0.009313670861893764, 0.12857126035762392, 0.1340415695822175]","([137], [0], [1], [168])"
0.5,"[0.0688192364855088, 0.10439167935475123, 0.009313670861893764, 0.14241652423350631, 0.1239302119179301, 0.09157859741028025, 0.09157859741028025, 0.09604498152411405, 0.009313670861893764, 0.12857126035762392, 0.1340415695822175]","([138], [5], [2], [170])"
0.5,"[0.06806456118526695, 0.10324691480950103, 0.009211536666383857, 0.1408547772762009, 0.12257118681587313, 0.10154039341029661, 0.09057434178313617, 0.09499174729819093, 0.009211536666383857, 0.12716134127877313, 0.13257166280999327]","([139], [1], [2], [172])"
0.5,"[0.06760817354712809, 0.1092598386485285, 0.009149771316110646, 0.1399103154593285, 0.1217493204366496, 0.10085954306002289, 0.0899670211863006, 0.09435480703974865, 0.009149771316110646, 0.12630869691879815, 0.13168274107127367]","([140], [3], [2], [174])"
0.5,"[0.06656611680773633, 0.10757579742636489, 0.009008744272136441, 0.15316702992495698, 0.11987277662218108, 0.09930497707985472, 0.08858034357275978, 0.09290049970660881, 0.009008744272136441, 0.12436187862801451, 0.1296530916872499]","([141], [3], [2], [176])"
0.5,"[0.06562237332600847, 0.10605063774330808, 0.008881022480734092, 0.16517303439009495, 0.11817327608047823, 0.09789707724557513, 0.08732449261036307, 0.09158339957741539, 0.008881022480734092, 0.1225987336834234, 0.12781493038186506]","([142], [3], [2], [178])"
0.5,"[0.06476699110438183, 0.10466827643084639, 0.008765259085494689, 0.17605493500300975, 0.1166328971775629, 0.09662099692142925, 0.0861862250545649, 0.09038961752071552, 0.008765259085494689, 0.12100066930581005, 0.1261488733106899]","([143], [10], [2], [180])"
0.5,"[0.0638963945115195, 0.10326132756248525, 0.008647436649014836, 0.17368840810471375, 0.1150651201175664, 0.09532221942251491, 0.0850277115493869, 0.08917460209847926, 0.008647436649014836, 0.11937418074064077, 0.13789516259466345]","([144], [9], [2], [182])"
0.5,"[0.06326021946671148, 0.10223322135725708, 0.00856133971913768, 0.17195910504069298, 0.11391949118957678, 0.09437315777864726, 0.08418114565754925, 0.08828674830141547, 0.00856133971913768, 0.12814200205997084, 0.13652222970990335]","([145], [10], [2], [184])"
0.5,"[0.062476432743522645, 0.10096656369713294, 0.00845526572095782, 0.16982855183366127, 0.11250804201251846, 0.09320388538731082, 0.08313815110480456, 0.08719288581191562, 0.00845526572095782, 0.12655433763603863, 0.14722061833117922]","([146], [9], [2], [186])"
0.5,"[0.06189255472801932, 0.10002297338227484, 0.008376246424354045, 0.16824140683408187, 0.11145658997830729, 0.0923328417433732, 0.08236117750775294, 0.08637801839874457, 0.008376246424354045, 0.1347171871713929, 0.14584475740734482]","([147], [10], [1], [187])"
0.5,"[0.06239799997344634, 0.10083981050511956, 0.008444650999804511, 0.16961534946000717, 0.11236679967515377, 0.09308687744380657, 0.08303377966098445, 0.08708342406346321, 0.008444650999804511, 0.135817354421433, 0.1388693027969768]","([148], [3], [2], [189])"
0.5,"[0.061676805042473436, 0.09967430583818299, 0.008347047879552484, 0.17921291991069466, 0.11106806628033576, 0.09201098103396751, 0.08207407676960161, 0.08607691545688832, 0.008347047879552484, 0.13424757994807535, 0.1372642539606753]","([149], [10], [2], [191])"
0.5,"[0.06102441077213203, 0.09861998815774693, 0.008258755916193888, 0.17731727239717032, 0.10989322964589449, 0.09103772314887255, 0.08120592775651354, 0.08516642590714489, 0.008258755916193888, 0.13282755905197008, 0.14638995133016725]","([150], [0], [1], [192])"
0.5,"[0.06102441077213203, 0.09861998815774693, 0.008258755916193888, 0.17731727239717032, 0.10989322964589449, 0.09103772314887255, 0.08120592775651354, 0.08516642590714489, 0.008258755916193888, 0.13282755905197008, 0.14638995133016725]","([151], [3], [2], [194])"
0.5,"[0.06038128094170218, 0.09758064250150258, 0.008171717758434748, 0.18598743891588426, 0.10873507648630955, 0.09007828618404745, 0.08035010704661828, 0.08426886592485347, 0.008171717758434748, 0.13142770341307686, 0.1448471630691358]","([152], [7], [2], [196])"
0.5,"[0.05991835722609421, 0.09683252333454051, 0.008109067846265998, 0.18456153348730486, 0.10790143988836194, 0.08938768515197962, 0.07973408881177112, 0.09128947980506004, 0.008109067846265998, 0.13042008979758324, 0.1437366668047724]","([153], [7], [1], [197])"
0.5,"[0.06003252676450585, 0.09701702980307775, 0.008124519013083932, 0.1849132004231536, 0.10810703727380963, 0.0895580060891004, 0.07988601560911242, 0.08955800608910043, 0.008124519013083932, 0.13066859463218025, 0.1440105452897917]","([154], [6], [2], [199])"
0.5,"[0.05945745482745044, 0.09608767076618302, 0.00804669148960111, 0.1831418541532956, 0.10707144329359543, 0.08870009957048074, 0.08870009957048074, 0.08870009957048076, 0.00804669148960111, 0.1294168758410954, 0.1426310194277357]","([155], [6], [2], [201])"
0.5,"[0.05890792220746617, 0.09519958516585644, 0.00797232033682778, 0.18144917451818998, 0.10608184071256699, 0.08788029323582869, 0.09712274435619793, 0.08788029323582872, 0.00797232033682778, 0.1282207466919832, 0.14131275920242642]","([156], [6], [2], [203])"
0.5,"[0.05838484673977271, 0.09435425629210197, 0.007901529770253362, 0.1798379886493449, 0.10513988237546786, 0.08709995633439332, 0.10513988237546777, 0.08709995633439335, 0.007901529770253362, 0.12708220497245512, 0.14005796638609627]","([157], [7], [2], [205])"
0.5,"[0.05798500885213737, 0.09370808851686761, 0.007847417596481505, 0.17860640125101473, 0.10441985122316208, 0.08650346829856621, 0.104419851223162, 0.0933517844278771, 0.007847417596481505, 0.12621190585839384, 0.13909880515585588]","([158], [10], [2], [207])"
0.5,"[0.05743839756229456, 0.09282472400340301, 0.007773441802750298, 0.1769227199462321, 0.10343550939598681, 0.08568802007636915, 0.10343550939598672, 0.0924717787107896, 0.007773441802750298, 0.12502213536390797, 0.14721432193952944]","([159], [9], [2], [209])"
0.5,"[0.056965206452907334, 0.09206001196417705, 0.007709402349936331, 0.17546518871833935, 0.10258338319612136, 0.08498210189268102, 0.10258338319612127, 0.09170997431839317, 0.007709402349936331, 0.13223041003778585, 0.1460015355236009]","([160], [5], [2], [211])"
0.5,"[0.05646058177830908, 0.0912445009448439, 0.007641108826671393, 0.173910835293262, 0.101674651189553, 0.09308776213400224, 0.10167465118955292, 0.09089756409767201, 0.007641108826671393, 0.13105905068016685, 0.1447081850392952]","([161], [6], [1], [212])"
0.5,"[0.0566457564809502, 0.0915437570417159, 0.007666169497501585, 0.1744812135323306, 0.10200811522246168, 0.09339306360504224, 0.09872839870504764, 0.09119568234003583, 0.007666169497501585, 0.13148888721343918, 0.14518278686397354]","([162], [0], [2], [214])"
0.5,"[0.06478104409574456, 0.09075430302909059, 0.007600058072027639, 0.17297652442406009, 0.10112841879656537, 0.0925876615634724, 0.09787698586121762, 0.09040923005007097, 0.007600058072027639, 0.13035495484075993, 0.14393076119496304]","([163], [9], [1], [215])"
0.5,"[0.06513110322059859, 0.09124471457367987, 0.0076411267166391975, 0.17391124246705247, 0.10167488923828095, 0.09308798007842699, 0.09840588644459336, 0.09089777691423202, 0.0076411267166391975, 0.12565562978832417, 0.1447085238415332]","([164], [0], [1], [216])"
0.5,"[0.06455360371859578, 0.0913010794580056, 0.007645846893862765, 0.17401867320548373, 0.10173769718718542, 0.09314548360894653, 0.09846667502212725, 0.09095392748366692, 0.007645846893862765, 0.1257332514354627, 0.14479791509280057]","([165], [3], [2], [218])"
0.5,"[0.0639656724089123, 0.09046954163317308, 0.007576211234209371, 0.18154141795190176, 0.10081110635250187, 0.09229714760576947, 0.09756987549628976, 0.09012555139579677, 0.007576211234209371, 0.12458811760979031, 0.14347914707744613]","([166], [1], [2], [220])"
0.5,"[0.06361916128943844, 0.09539659712177195, 0.007535169823445267, 0.18055798234345158, 0.10026499829169244, 0.09179716086699703, 0.09704132564272122, 0.08963732850168389, 0.007535169823445267, 0.12391320610678713, 0.1427019001885659]","([167], [5], [2], [222])"
0.5,"[0.06308496803616608, 0.09459557715334221, 0.007471898997480855, 0.1790418847709997, 0.09942309964761713, 0.09942309964761704, 0.09622649532436628, 0.08888466758700901, 0.007471898997480855, 0.12287273972288681, 0.14150367011503406]","([168], [7], [2], [224])"
0.5,"[0.06268536541423401, 0.09399637512740187, 0.00742456933206051, 0.17790776980165973, 0.09879331837742572, 0.09879331837742565, 0.09561696248274058, 0.0946559961150032, 0.00742456933206051, 0.12209442009325502, 0.14060733554673308]","([169], [3], [1], [225])"
0.5,"[0.06339899114516002, 0.0950664531505804, 0.007509092468862698, 0.1685488681698816, 0.0999180059910627, 0.09991800599106261, 0.09670548967389223, 0.09573358342693358, 0.007509092468862698, 0.12348437322195213, 0.1422080442917492]","([170], [4], [1], [226])"
0.5,"[0.06360331784155218, 0.09537283995515121, 0.0075332932964997336, 0.16909207923352354, 0.0970171588798393, 0.10024002871895588, 0.09701715887983922, 0.0960421203055508, 0.0075332932964997336, 0.12388234728401139, 0.14266636230857685]","([171], [9], [2], [228])"
0.5,"[0.06314330896329412, 0.09468305906615183, 0.007478809003596261, 0.16786912640134094, 0.096315485508974, 0.09951504604930278, 0.09631548550897391, 0.09534749886870462, 0.007478809003596261, 0.1302188390320044, 0.14163453259406072]","([172], [3], [2], [230])"
0.5,"[0.06263967760738692, 0.0939278665017798, 0.007419157984653911, 0.1745062065139202, 0.09554727270292765, 0.0987213135319887, 0.09554727270292757, 0.0945870067290621, 0.007419157984653911, 0.12918021290450019, 0.14050485483619896]","([173], [5], [2], [232])"
0.5,"[0.062139172319864, 0.0931773614604776, 0.007359877222968617, 0.17311186218773733, 0.09478382823732952, 0.10592273546356917, 0.09478382823732945, 0.09383123500725364, 0.007359877222968617, 0.12814803358826413, 0.13938218905223798]","([174], [9], [2], [234])"
0.5,"[0.061717457901373944, 0.09254500291211337, 0.007309928595921161, 0.17193701924131954, 0.0941405672231401, 0.10520387901403426, 0.09414056722314003, 0.09319443887318864, 0.007309928595921161, 0.13406495412805067, 0.13843625629179718]","([175], [5], [2], [236])"
0.5,"[0.06124902907811377, 0.091842596359951, 0.0072544470293314425, 0.17063203588107195, 0.09342605051061038, 0.11199528469184149, 0.09342605051061031, 0.09248710317239679, 0.0072544470293314425, 0.13304741564156622, 0.13738554009517517]","([176], [1], [2], [238])"
0.5,"[0.06093772536041881, 0.09645838832042088, 0.007217575647628855, 0.16976478316005505, 0.0929512041776764, 0.11142605855040486, 0.09295120417767631, 0.09201702912404437, 0.007217575647628855, 0.1323711901447326, 0.13668726568931297]","([177], [9], [2], [240])"
0.5,"[0.060548413932517496, 0.09584214685968406, 0.007171464890052247, 0.16868021084055188, 0.0923573689826551, 0.11071419348318903, 0.09235736898265502, 0.09142916207144862, 0.007171464890052247, 0.1379141901312808, 0.13581401493591352]","([178], [4], [2], [242])"
0.5,"[0.06010990576094928, 0.09514803182265844, 0.0071195271801742085, 0.16745858262551935, 0.0989307651249285, 0.1099123710175325, 0.09168849165997944, 0.09076700707705604, 0.0071195271801742085, 0.13691537785165311, 0.13483041269937499]","([179], [0], [2], [244])"
0.5,"[0.06704946001139829, 0.0944455189089636, 0.007066961092493111, 0.16622217431995684, 0.09820032290000145, 0.10910084755734627, 0.09101152180369917, 0.09009684088036676, 0.007066961092493111, 0.13590448126050272, 0.13383491017277876]","([180], [10], [2], [246])"
0.5,"[0.0665101427134685, 0.09368583938207554, 0.007010117467498511, 0.16488515394880077, 0.09741044132909456, 0.10822328680896029, 0.09027946388688216, 0.08937214026730665, 0.007010117467498511, 0.13481132349909042, 0.14080197322932422]","([181], [9], [1], [247])"
0.5,"[0.06686232358562519, 0.09418191951776932, 0.007047237058329346, 0.16575824480313175, 0.09792624377342611, 0.10879634484163121, 0.09075750676925115, 0.08984537873924088, 0.007047237058329346, 0.1302300237117351, 0.1415475401415306]","([182], [3], [2], [249])"
0.5,"[0.06638908155622457, 0.09351531326876039, 0.006997357715400439, 0.1716628894530372, 0.09723313572916904, 0.1080262997659723, 0.09011513802728219, 0.08920946590991219, 0.006997357715400439, 0.1293082741014137, 0.14054568675742765]","([183], [7], [2], [251])"
0.5,"[0.06600467560432739, 0.09297384105418252, 0.006956841626153511, 0.1706689272701182, 0.09667013658503623, 0.10740080606101271, 0.08959335350184956, 0.09448312377697143, 0.006956841626153511, 0.12855955354331955, 0.13973189935087535]","([184], [10], [2], [253])"
0.5,"[0.06550999096139923, 0.0922770308518378, 0.006904702248386219, 0.16938981641058362, 0.09594562379013885, 0.1065958702150284, 0.08892187900886843, 0.09377500196710854, 0.006904702248386219, 0.12759603942470138, 0.1461793428735614]","([185], [6], [2], [255])"
0.5,"[0.06505307476699891, 0.09163342108867624, 0.006856543635806668, 0.1682083637932249, 0.09527642648682391, 0.1058523900428797, 0.09527642648682383, 0.09312094422110855, 0.006856543635806668, 0.12670608819895873, 0.14515977764289176]","([186], [6], [1], [256])"
0.5,"[0.06524631603057301, 0.09190561972248744, 0.006876911115140734, 0.16870802959502687, 0.09555944673004968, 0.10616682636548996, 0.0925889297442462, 0.0933975615676514, 0.006876911115140734, 0.12708247078615845, 0.1455909772280354]","([187], [9], [2], [258])"
0.5,"[0.06488116704921111, 0.09139127277595062, 0.006838424695655635, 0.16776386034683005, 0.09502465125413906, 0.10557266701887459, 0.09207075867439364, 0.09287486501491218, 0.006838424695655635, 0.13196772662889497, 0.14477618184548247]","([188], [9], [2], [260])"
0.5,"[0.06453360806762748, 0.09090170301115971, 0.006801792248507208, 0.16686517373096726, 0.09451561800894205, 0.10500712958635094, 0.09157754900240617, 0.09237734786213321, 0.006801792248507208, 0.13661764935124318, 0.1440006368821556]","([189], [6], [1], [261])"
0.5,"[0.06470050147564198, 0.09113678819334814, 0.006819382684296423, 0.1672967116281465, 0.09476004930718249, 0.10527869347758916, 0.08922823484961621, 0.09261624927908012, 0.006819382684296423, 0.13697096269878245, 0.14437304372202014]","([190], [9], [2], [263])"
0.5,"[0.06436784115624179, 0.09066820460623452, 0.006784320544589142, 0.16643654862700236, 0.09427283657235118, 0.10473739869625777, 0.08876946416890114, 0.09214005898125956, 0.006784320544589142, 0.1414082623897026, 0.14363074371287068]","([191], [7], [1], [264])"
0.5,"[0.06451671347824715, 0.0908779053808655, 0.006800011571887231, 0.1668214892280164, 0.09449087427301743, 0.10497963922296527, 0.08897477346647285, 0.09004032695596091, 0.006800011571887231, 0.14173531664528344, 0.14396293820539668]","([192], [10], [2], [266])"
0.5,"[0.06406929278751117, 0.09024767093453313, 0.0067528537780307245, 0.16566458922620259, 0.09383558403958459, 0.10425160984635745, 0.08835773715981303, 0.08941590108072917, 0.0067528537780307245, 0.14075238819378227, 0.14989951917542518]","([193], [6], [1], [267])"
0.5,"[0.06421476860204302, 0.09045258740649025, 0.006768186816074887, 0.16604074744503444, 0.09404864723142446, 0.1044883236791284, 0.08628776112327097, 0.08961892893503934, 0.006768186816074887, 0.14107198073849328, 0.150239881206926]","([194], [5], [1], [268])"
0.5,"[0.06445839035125163, 0.09079575172903073, 0.00679386435952788, 0.16667068255518255, 0.09440545449629553, 0.10109087904494993, 0.0866151246839874, 0.08995893047525609, 0.00679386435952788, 0.14160718787946772, 0.15080987006552263]","([195], [6], [2], [270])"
0.5,"[0.06409595643611031, 0.09028522921058076, 0.006755664105917064, 0.16573353367993798, 0.0938746354935662, 0.10052246951939887, 0.09175086658799274, 0.08945311320001226, 0.006755664105917064, 0.14081096496363574, 0.14996190269693102]","([196], [10], [2], [272])"
0.5,"[0.06367780672617813, 0.08969622571481117, 0.006711591450739444, 0.16465231993592624, 0.0932622154005647, 0.09986668023395306, 0.0911523015554538, 0.08886953826928477, 0.006711591450739444, 0.13989234127146097, 0.15550738799088829]","([197], [4], [1], [273])"
0.5,"[0.06386295221390724, 0.08995702068108317, 0.00673110564157722, 0.16513105241192613, 0.09062584304411776, 0.10015704615844714, 0.09141733011401715, 0.08912792961240813, 0.00673110564157722, 0.14029908322891635, 0.15595953125202255]","([198], [4], [2], [275])"
0.5,"[0.06346643521478408, 0.08939848890868642, 0.0066893130573440415, 0.16410577457721043, 0.09627203225548617, 0.09953518371696829, 0.09084973146490917, 0.088574545561674, 0.0066893130573440415, 0.1394279839525264, 0.154991198233067]","([199], [9], [2], [277])"
0.5,"[0.06315831410127125, 0.08896447111872093, 0.006656837330908651, 0.16330906283776117, 0.095804644325499, 0.09905195362003932, 0.09040866808508366, 0.08814452790722414, 0.006656837330908651, 0.14360594679139024, 0.15423873655119305]","([200], [4], [2], [279])"
0.5,"[0.0627825042527435, 0.08843510733041796, 0.006617227264291115, 0.16233732768235695, 0.1011848626624019, 0.09846256645516605, 0.08987071091598996, 0.08762004301314909, 0.006617227264291115, 0.1427514507542601, 0.1533209724049324]","([201], [9], [1], [280])"
0.5,"[0.06310927333199284, 0.08889539254744822, 0.00665166847185479, 0.1631822576469377, 0.10171150754220883, 0.09897504238399418, 0.0903384681328617, 0.08807608600028341, 0.00665166847185479, 0.13828966124046224, 0.15411897423010146]","([202], [10], [2], [282])"
0.5,"[0.0627251979860724, 0.08835438602272111, 0.006611187228221445, 0.16218915031508616, 0.10109250370361512, 0.0983726923388408, 0.0897886792259997, 0.08754006567534761, 0.006611187228221445, 0.13744804721650192, 0.15926690305937238]","([203], [9], [2], [284])"
0.5,"[0.06244447449376588, 0.08795896037878127, 0.00658159918981604, 0.16146328086943232, 0.10064006924988905, 0.09793243026510313, 0.08938683447442938, 0.08714828448147108, 0.00658159918981604, 0.14130835542206485, 0.15855411198543112]","([204], [3], [1], [285])"
0.5,"[0.06300953200263111, 0.0887548974322506, 0.0066411558130832936, 0.1538753962175846, 0.1015507571415462, 0.09881861684175919, 0.09019569230249089, 0.08793688576173157, 0.0066411558130832936, 0.1425870489805254, 0.15998886169331392]","([205], [1], [2], [287])"
0.5,"[0.06272256072277467, 0.092905081777944, 0.006610909262714898, 0.15317458448343088, 0.10108825329774548, 0.09836855628667462, 0.0897849040862492, 0.08753638507792107, 0.006610909262714898, 0.14193764901457762, 0.15926020672725277]","([206], [9], [2], [289])"
0.5,"[0.062451622308849125, 0.0925037659641048, 0.006582352563983125, 0.15251292656488585, 0.10065158918997653, 0.0979436402705978, 0.08939706629347949, 0.08715826006101346, 0.006582352563983125, 0.14564416306225425, 0.15857226115687256]","([207], [9], [2], [291])"
0.5,"[0.06219231203830016, 0.09211967383499528, 0.0065550214625463375, 0.1518796657017145, 0.10023366584612871, 0.09753696081347313, 0.08902587373530697, 0.08679636342548289, 0.0065550214625463375, 0.14919160082337082, 0.15791384085613488]","([208], [9], [2], [293])"
0.5,"[0.061943994093004176, 0.09175186361250418, 0.006528848943667344, 0.15127324916431248, 0.09983345853534296, 0.09714752075398954, 0.08867041626283807, 0.08644980781565596, 0.006528848943667344, 0.15258866046948913, 0.15728333140552875]","([209], [6], [2], [295])"
0.5,"[0.06161789800879475, 0.091268847883844, 0.006494478669259011, 0.15047689085838772, 0.09930789830342476, 0.09663610029148327, 0.09346799208971646, 0.08599470406876138, 0.006494478669259011, 0.15178537735217587, 0.15645533380489376]","([210], [10], [2], [297])"
0.5,"[0.061270751284537586, 0.09075465180456392, 0.0064578896737131145, 0.14962912484516805, 0.09874841132475541, 0.09609166585367777, 0.0929414063358141, 0.08551022178706014, 0.0064578896737131145, 0.15093023950683063, 0.16120774791016618]","([211], [10], [2], [299])"
0.5,"[0.06094509592290659, 0.09027228887717202, 0.006423565851122794, 0.14883384282657983, 0.09822356139348705, 0.09558093658176166, 0.0924474207610294, 0.085055733118072, 0.006423565851122794, 0.15012804203581553, 0.1656659467809304]","([212], [9], [2], [301])"
0.5,"[0.06071476534909276, 0.0899311216711532, 0.006399289187249927, 0.1482713531971513, 0.09785234384242407, 0.09521970633615849, 0.09209803305150094, 0.08473428090738022, 0.006399289187249927, 0.15333997390304552, 0.16503984336759375]","([213], [3], [2], [303])"
